"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"COL632","1","Proyecto para la consolidación del Marco Nacional de Gestión del Riesgo de Desastres en Colombia","2012-01-01","start-actual","2014-01-01","end-actual","Spain","ESP","Colombia","COL","740","Disaster prevention and preparedness (including disaster risk reduction)","Implementation","2012","2014","685581.211666",""
"COL633","1","Proyecto Piloto para la Gestión Integral del Riesgo en los Componentes de Pronóstico Hidrológico y Alerta Temprana","2012-02-01","start-actual","2013-08-01","end-actual","Netherlands","NLD","Colombia","COL","740","Disaster prevention and preparedness (including disaster risk reduction)","Implementation","2012","2013","428826.13426",""
"COL634","1","REALIZAR ESTUDIOS DE INGENIERÍA DE DETALLE DEL NUEVO PUENTE INTERNACIONAL TIENDITAS SOBRE EL RÍO TACHIRA","2012-04-03","start-actual","2013-10-03","end-actual","Andean Development Corporation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","476194.202521",""
"COL635","1","Programa de Género en Desarrollo","2011-05-01","start-actual","2013-11-01","end-actual","Spain","ESP","Colombia","COL","420","Women","Implementation","2011","2013","695500.0",""
"COL636","1","Código de Bioconstrucción-Colombia","2011-11-29","start-actual","2014-11-29","end-actual","Switzerland","CHE","Colombia","COL","430","Other","Implementation","2011","2014","1600000.0",""
"COL637","1","Promoción de la Equidad de Género y Prevención de las Violencias contra las Mujeres en el Departamento del Valle y Resguardos Indígenas del Cauca. Fase II","2011-11-01","start-actual","2013-11-01","end-actual","Spain","ESP","Colombia","COL","420","Women","Implementation","2011","2013","148899.0",""
"COL638","0","Proyecto Experticia Técnica en Desminado Humanitario y Operaciones de Estudios No-Técnicos (ENT) en Apoyo a la Liberación de Tierras y a la Restitución de Tierras en Colombia","2013-03-01","start-actual","2014-07-01","end-actual","European Union","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2013","2014","223798.002295",""
"COL639","0","Reducción del riesgo de desastres a nivel comunitario y escolar en Colombia y Ecuador","2013-05-01","start-actual","2014-11-01","end-actual","ECHO – European Commission","DAC","Colombia","COL","730","Reconstruction relief (including recovery)","Implementation","2013","2014","471318.585582",""
"COL640","1","Mayor capacidad de los medios de subsistencia de las comunidades agrícolas de la familia de Bolivia y Colombia","2013-05-01","start-actual","2014-11-01","end-actual","ECHO – European Commission","DAC","Colombia","COL","740","Disaster prevention and preparedness (including disaster risk reduction)","Implementation","2013","2014","471318.585582",""
"COL641","1","Control social y veeduría ciudadana a la gestión municipal y a los consejos municipales","2012-06-01","start-actual","2013-12-01","end-actual","Sweden","SWE","Colombia","COL","152","Government and civil society, general","Implementation","2012","2013","24980.9122218",""
"COL642","1","APOYO TÉCNICO PARA EL FORTALECIMIENTO DE LA COOPERACION SUR-SUR EN COLOMBIA","2009-03-01","start-actual","2015-01-01","end-actual","United Nations Development Programme","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2009","2015","1493517.23967",""
"COL643","1","Equidad de Género en Colombia","2012-01-01","start-actual","2014-01-01","end-actual","United Nations Population Fund","DAC","Colombia","COL","420","Women","Implementation","2012","2014","452171.432309",""
"COL644","1","RRD - Inundaciones Chocó","2012-05-04","start-actual","2013-08-04","end-actual","Plan International Germany","DAC","Colombia","COL","730","Reconstruction relief (including recovery)","Implementation","2012","2013","355580.593007",""
"COL645","1","Contribución Adicional GNO COL0326 RRD - Chocó","2012-05-01","start-actual","2014-05-01","end-actual","Plan International Germany","DAC","Colombia","COL","730","Reconstruction relief (including recovery)","Implementation","2012","2014","67939.6578096",""
"COL646","1","PASO DE FRONTERA DEL PUENTE VILLA SILVANIA (COLOMBIA)- TIENDITAS (VENEZUELA)","2012-04-12","start-actual","2013-10-12","end-actual","Andean Development Corporation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","395683.017765",""
"COL647","1","Integrated Humanitarian Logistics System for Developing Countries","2013-07-01","start-actual","2016-07-01","end-actual","The National Academies","DAC","Colombia","COL","740","Disaster prevention and preparedness (including disaster risk reduction)","Implementation","2013","2016","185924.491354",""
"COL648","1","Actualización del Plan Maestro del Aeropuerto Internacional El Dorado de Bogotá.","2012-01-01","start-actual","2013-07-01","end-actual","United States","USA","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","875647.500158",""
"COL649","1","Proyecto para al construcción de un puente colgante en la Vereda Monterrey de Simití.","2011-12-15","start-actual","2013-06-15","end-actual","Japan","JPN","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","108095.0",""
"COL650","1","Proyecto para el mejoramiento de la vía en las veredas Sabana de Buenavista a San Lorenzo en Aguachica.","2011-10-26","start-actual","2013-10-26","end-actual","Japan","JPN","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","108290.0",""
"COL651","1","Proyecto para el mejoramiento de la vía en las veredas El Atalaya al puente del Río Horta en Landázuri.","2011-10-26","start-actual","2013-10-26","end-actual","Japan","JPN","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","108153.0",""
"COL652","1","Mejoramiento de la carretera Mocoa-Puerto Asís (Putumayo)","2007-09-24","start-actual","2013-07-24","end-actual","United States","USA","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2007","2013","12805682.5814",""
"COL653","1","Mejoramiento de la Navegabilidad y Articulación Intermodal del modo Fluvial de Colombia.","2012-01-20","start-actual","2013-11-20","end-actual","Inter-American Development Bank","DAC","Colombia","COL","321","Industry","Implementation","2012","2013","981843.716538",""
"COL654","1","PROGRAMA DE SEGURIDAD VIAL FASE II","2012-03-01","start-actual","2013-11-01","end-actual","Andean Development Corporation","DAC","Colombia","COL","321","Industry","Implementation","2012","2013","363282.175119",""
"COL655","1","Estructuración del Fondo de Pre-inversión en Infraestructura y Estructuración Técnica, Legal y financiera del Sistema Ferroviaro central.","2012-02-01","start-actual","2014-02-01","end-actual","Inter-American Development Bank","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","981843.716538",""
"COL656","1","Fondo para el fortalecimiento del sector justicia - Recursos 2009","2009-12-01","start-actual","2013-06-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2009","2013","2018181.22543",""
"COL657","1","Programa de fortalecimiento del acceso a la justicia en Colombia - Fase II","2012-03-01","start-actual","2015-03-01","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2015","638198.41575",""
"COL658","1","Programa de fortalecimiento del acceso a la justicia en Colombia - Fase II","2012-02-23","start-actual","2014-02-23","end-actual","Spain","ESP","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","638198.41575",""
"COL659","1","Programa de fortalecimiento del acceso a la justicia en Colombia. Fase II","2011-12-01","start-actual","2013-12-01","end-actual","Spain","ESP","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2011","2013","650000.0",""
"COL660","1","Programa de Justicia y Derechos Humanos en Colombia - Fase I","2011-04-12","start-actual","2013-10-12","end-actual","Spain","ESP","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2011","2013","390000.0",""
"COL661","1","Apoyo Institucional al Sistema Penal Colombiano","2011-05-24","start-actual","2017-05-24","end-actual","European Union","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2011","2017","9620000.0",""
"COL662","1","Programa de fortalecimiento del acceso a la justicia en Colombia fase III","2013-01-23","start-actual","2016-01-23","end-actual","Spain","ESP","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2013","2016","288699.418519",""
"COL663","1","Reformas institucionales y reforzamiento de las políticas de atención y reparación a las víctimas en Colombia: 2010-2013","2010-12-01","start-actual","2013-12-01","end-actual","Netherlands","NLD","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2010","2013","1902837.21718",""
"COL664","1","Sistema Integrado de Monitoreo de Cultivos Ilícitos","2003-10-01","start-actual","2014-12-01","end-actual","UNODC – United Nations Office on Drugs and Crime","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2003","2014","2055895.45123",""
"COL665","1","Proyecto de Acceso a la Justicia","2013-03-01","start-actual","2017-03-01","end-actual","United States","USA","Colombia","COL","151","Government and civil society, general","Implementation","2013","2017","2711398.83225",""
"COL666","1","Transicion","2011-10-01","start-actual","2013-07-01","end-actual","Netherlands","NLD","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","799500.0",""
"COL667","1","Fortalecimiento Institucional para la Atención a las Víctimas","2009-08-03","start-actual","2015-08-03","end-actual","European Union","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2009","2015","9956360.71212",""
"COL668","1","Lucha contra la impunidad en violencia sexual en Colombia","2010-11-01","start-actual","2013-11-01","end-actual","Netherlands","NLD","Colombia","COL","151","Government and civil society, general","Implementation","2010","2013","867756.357378",""
"COL669","1","Lucha contra la impunidad en delitos de violencia sexual en Colombia en el marco del conflicto interno armado","2010-11-01","start-actual","2013-11-01","end-actual","Netherlands","NLD","Colombia","COL","151","Government and civil society, general","Implementation","2010","2013","895356.443769",""
"COL670","1","Lucha contra la impunidad en violencia sexual en Colombia","2010-12-01","start-actual","2013-12-01","end-actual","Netherlands","NLD","Colombia","COL","151","Government and civil society, general","Implementation","2010","2013","2157744.80903",""
"COL671","1","Centro Internacional para la Justicia Transicional","2010-12-01","start-actual","2013-12-01","end-actual","Netherlands","NLD","Colombia","COL","151","Government and civil society, general","Implementation","2010","2013","1569317.78957",""
"COL672","1","Programas de violencia de género- UNIFEM","2009-10-01","start-actual","2015-01-01","end-actual","Sweden","SWE","Colombia","COL","151","Government and civil society, general","Implementation","2009","2015","3686175.92434",""
"COL673","1","NUEVOS PROGRAMAS DE AMPLIACIÓN DE LA CAPACIDAD PENITENCIARIA DE COLOMBIA.","2012-09-22","start-actual","2013-09-22","end-actual","Andean Development Corporation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","314189.989292",""
"COL674","1","Fortalecimiento al Ministerio de Justicia y del Derecho.MODIFICACIÓN No. 1: Fortalecmiento a la Agencia Nacional de Defensa Jurídica del Estado.","2013-06-13","start-actual","2014-10-13","end-actual","Inter-American Development Bank","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","309874.152257",""
"COL675","1","Donación para el Proyecto de Servicios de Resolución Pacifica de Diferencias para los Pobres FONDO JAPONES PARA EL DESARROLLO SOCIAL JSDF 091176","2008-10-14","start-actual","2013-12-14","end-actual","World Bank","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2008","2013","1983573.02952",""
"COL676","1","PROGRAMA PROMOCIÓN DE LA CONVIVENCIA","2008-01-01","start-actual","2013-09-01","end-actual","United Nations Development Programme","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2008","2013","14308445.5852",""
"COL677","1","PROGRAMA FORTALECIMIENTO DE LA JUSTICIA","2007-12-20","start-actual","2013-08-20","end-actual","United Nations Development Programme","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2007","2013","12469967.7397",""
"COL678","1","Plan estratégico del Centro de Estudios de Derecho Justicia y Sociedad - 2011 - 2013","2012-01-01","start-actual","2014-01-01","end-actual","Ford Foundation","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2012","2014","392737.486615",""
"COL679","1","Apoyo Institucional a Comisión Colombiana de Juristas","2012-07-01","start-actual","2013-07-01","end-actual","Ford Foundation","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2012","2013","98184.3716538",""
"COL680","1","COOPERACIÓN CIENTÍFICA- LEGISLATIVA ENTRE LA REPÚBLICA DE COLOMBIA Y LA REPÚBLICA DE ARGENTINA, PARA LA IMPLEMENTACIÓN DEL BANCO DE PERFILES GENÉTICOS DE DESAPARECIDOS EN COLOMBIA","2011-05-11","start-actual","2013-05-11","end-actual","Argentina","ARG","Colombia","COL","151","Government and civil society, general","Completion","2011","2013","",""
"COL681","1","Proyecto para la dotación de paneles solares para la educación ambiental.","2012-01-24","start-actual","2013-07-24","end-actual","Japan","JPN","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","109404.881646",""
"COL682","1","ESTRATEGIAS DE DESARROLLO URBANO","2012-01-01","start-actual","2014-01-01","end-actual","Spain","ESP","Colombia","COL","430","Other","Implementation","2012","2014","255279.3663",""
"COL683","1","Programa Sur con Bogotá - Convivencia Fase III","2009-01-01","start-actual","2013-12-01","end-actual","Germany","DEU","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2009","2013","3439598.68208",""
"COL684","1","Red de proteccion especial - colombia: garantias y oportunidades para niños y niñas afectados por el conflicto armado","2011-12-01","start-actual","2013-12-01","end-actual","Spain","ESP","Colombia","COL","160","Other social infrastructure and services","Implementation","2011","2013","51935.5",""
"COL685","1","Impacto de la Cosecha de palma en los bosques tropicales.","2009-01-01","start-actual","2014-01-01","end-actual","European Union","DAC","Colombia","COL","410","General environmental protection","Implementation","2009","2014","462835.192734",""
"COL686","1","Proyecto para el establecimiento del Centro Amistoso de Rehabilitación Integral Colombo-Coreano en Bogotá. Fase II.","2010-01-29","start-actual","2014-01-29","end-actual","Korea","KOR","Colombia","COL","120","Health","Implementation","2010","2014","5872576.10825",""
"COL687","1","Acompañamiento internacional para la protección de defensores de derechos humanos y comunidades de población desplazada interna. Recursos 2011","2011-11-01","start-actual","2013-11-01","end-actual","Spain","ESP","Colombia","COL","152","Government and civil society, general","Implementation","2011","2013","65000.0",""
